1731296291900,2,41945408,0
1731296291900,3,9439304,0
1731296292403,0,12585056,1
1731296292403,1,25168064,0
1731296292403,2,46139744,0
1731296292403,3,9439304,0
1731296292906,0,20973728,1
1731296292906,1,33556736,0
1731296292906,2,50334080,0
1731296292906,3,9439304,0
1731296293409,0,31459568,1
1731296293409,1,41945408,0
1731296293409,2,54528416,0
1731296293409,3,9439304,0
1731296293912,0,40896824,1
1731296293912,1,50334080,0
1731296293912,2,58722752,0
1731296293912,3,9439304,0
1731296294415,0,49285496,1
1731296294415,1,58722752,0
1731296294415,2,62917088,0
1731296294415,3,9439304,0
1731296294919,0,56625584,0
1731296294919,1,67111424,0
1731296294919,2,1050632,1
1731296294919,3,9439304,0
1731296295422,0,61868504,1
1731296295422,1,8390720,1
1731296295422,2,5244968,0
1731296295422,3,10487888,0
1731296295925,0,26216648,2
1731296295925,1,17827976,0
1731296295925,2,9439304,0
1731296295925,3,10487888,0
1731296296428,0,46139744,0
1731296296428,1,26216648,0
1731296296428,2,13633640,0
1731296296428,3,10487888,0
1731296296931,0,1050632,1
1731296296931,1,34605320,0
1731296296931,2,17827976,0
1731296296931,3,10487888,0
1731296297434,0,20973728,0
1731296297434,1,42993992,0
1731296297434,2,22022312,0
1731296297434,3,10487888,0
1731296297937,0,41945408,0
1731296297937,1,51382664,0
1731296297937,2,26216648,0
1731296297937,3,10487888,0
1731296298440,0,62917088,0
1731296298440,1,59771336,0
1731296298440,2,30410984,0
1731296298440,3,10487888,0
1731296298943,0,15730808,0
1731296298943,1,1050632,1
1731296298943,2,34605320,0
1731296298943,3,10487888,0
1731296299446,0,35653904,0
1731296299446,1,10487888,0
1731296299446,2,38799656,0
1731296299446,3,10487888,0
1731296299949,0,57674168,0
1731296299949,1,18876560,0
1731296299949,2,42993992,0
1731296299949,3,10487888,0
1731296300452,0,10487888,1
1731296300452,1,27265232,0
1731296300452,2,47188328,0
1731296300452,3,10487888,0
1731296300956,0,31459568,0
1731296300956,1,35653904,0
1731296300956,2,51382664,0
1731296300956,3,10487888,0
1731296301458,0,52431248,0
1731296301458,1,44042576,0
1731296301458,2,55577000,0
1731296301458,3,10487888,0
1731296301961,0,6293552,1
1731296301961,1,52431248,0
1731296301961,2,59771336,0
1731296301961,3,11536472,0
1731296302464,0,27265232,0
1731296302464,1,60819920,0
1731296302464,2,63965672,0
1731296302464,3,11536472,0
1731296302967,0,47188328,0
1731296302967,1,3147800,1
1731296302967,2,2099216,1
1731296302967,3,11536472,0
1731296303470,0,66062840,0
1731296303470,1,11536472,0
1731296303470,2,6293552,0
1731296303470,3,11536472,0
1731296303973,0,19925144,0
1731296303973,1,19925144,0
1731296303973,2,10487888,0
1731296303973,3,11536472,0
1731296304476,0,40896824,0
1731296304476,1,28313816,0
1731296304476,2,14682224,0
1731296304476,3,11536472,0
1731296304979,0,61868504,0
1731296304979,1,36702488,0
1731296304979,2,18876560,0
1731296304979,3,11536472,0
1731296305482,0,14682224,0
1731296305482,1,45091160,0
1731296305482,2,23070896,0
1731296305482,3,11536472,0
1731296305985,0,36702488,0
1731296305985,1,53479832,0
1731296305985,2,27265232,0
1731296305985,3,11536472,0
1731296306492,0,57674168,0
1731296306492,1,61868504,0
1731296306492,2,31459568,0
1731296306492,3,11536472,0
1731296306995,0,10487888,1
1731296306995,1,4196384,1
1731296306995,2,35653904,0
1731296306995,3,11536472,0
1731296307498,0,30410984,0
1731296307498,1,12585056,0
1731296307498,2,39848240,0
1731296307498,3,11536472,0
1731296308001,0,51382664,0
1731296308001,1,20973728,0
1731296308001,2,44042576,0
1731296308001,3,12585056,0
1731296308504,0,5244968,1
1731296308504,1,29362400,0
1731296308504,2,48236912,0
1731296308504,3,12585056,0
1731296309006,0,26216648,0
1731296309006,1,37751072,0
1731296309006,2,52431248,0
1731296309006,3,12585056,0
1731296309510,0,47188328,0
1731296309510,1,46139744,0
1731296309510,2,56625584,0
1731296309510,3,12585056,0
1731296310012,0,1050632,1
1731296310012,1,54528416,0
1731296310012,2,61868504,0
1731296310012,3,12585056,0
1731296310515,0,20973728,0
1731296310515,1,63965672,0
1731296310515,2,66062840,0
1731296310515,3,12585056,0
1731296311018,0,41945408,0
1731296311018,1,5244968,1
1731296311018,2,3147800,1
1731296311018,3,12585056,0
1731296311521,0,60819920,0
1731296311521,1,13633640,1
1731296311521,2,7342136,0
1731296311521,3,12585056,0
1731296312024,0,13633640,1
1731296312024,1,22022312,0
1731296312024,2,11536472,0
1731296312024,3,12585056,0
1731296312527,0,34605320,0
1731296312527,1,30410984,0
1731296312527,2,15730808,0
1731296312527,3,12585056,0
1731296313030,0,56625584,0
1731296313030,1,38799656,0
1731296313030,2,19925144,0
1731296313030,3,12585056,0
1731296313533,0,9439304,1
1731296313533,1,47188328,0
1731296313533,2,24119480,0
1731296313533,3,12585056,0
1731296314036,0,30410984,0
1731296314036,1,56625584,0
1731296314036,2,28313816,0
1731296314036,3,13633640,0
1731296314539,0,51382664,0
1731296314539,1,65014256,0
1731296314539,2,32508152,0
1731296314539,3,13633640,0
1731296315042,0,4196384,1
1731296315042,1,6293552,0
1731296315042,2,36702488,0
1731296315042,3,13633640,0
1731296315545,0,24119480,0
1731296315545,1,14682224,0
1731296315545,2,40896824,0
1731296315545,3,13633640,0
1731296316048,0,45091160,0
1731296316048,1,23070896,0
1731296316048,2,45091160,0
1731296316048,3,13633640,0
1731296316551,0,66062840,0
1731296316551,1,31459568,0
1731296316551,2,49285496,0
1731296316551,3,13633640,0
1731296317053,0,18876560,0
1731296317053,1,39848240,0
1731296317053,2,53479832,0
1731296317053,3,13633640,0
1731296317556,0,40896824,0
1731296317556,1,49285496,0
1731296317556,2,57674168,0
1731296317556,3,13633640,0
1731296318059,0,61868504,0
1731296318059,1,57674168,0
1731296318059,2,61868504,0
1731296318059,3,13633640,0
1731296318562,0,14682224,0
1731296318562,1,66062840,0
1731296318562,2,66062840,0
1731296318562,3,13633640,0
1731296319065,0,34605320,0
1731296319065,1,7342136,0
1731296319065,2,4196384,1
1731296319065,3,13633640,0
1731296319568,0,54528416,0
1731296319568,1,15730808,0
1731296319568,2,8390720,0
1731296319568,3,13633640,0
1731296320071,0,7342136,1
1731296320071,1,24119480,0
1731296320071,2,12585056,0
1731296320071,3,13633640,0
1731296320574,0,28313816,0
1731296320574,1,32508152,0
1731296320574,2,16779392,0
1731296320574,3,14682224,0
1731296321077,0,49285496,0
1731296321077,1,41945408,0
1731296321077,2,20973728,0
1731296321077,3,14682224,0
1731296321580,0,3147800,1
1731296321580,1,50334080,0
1731296321580,2,25168064,0
1731296321580,3,14682224,0
1731296322083,0,24119480,0
1731296322083,1,58722752,0
1731296322083,2,29362400,0
1731296322083,3,14682224,0
1731296322586,0,45091160,0
1731296322586,1,67111424,0
1731296322586,2,33556736,0
1731296322586,3,14682224,0
1731296323088,0,65014256,0
1731296323088,1,8390720,0
1731296323088,2,37751072,0
1731296323088,3,14682224,0
1731296323591,0,17827976,0
1731296323591,1,16779392,0
1731296323591,2,41945408,0
1731296323591,3,14682224,0
1731296324094,0,38799656,0
1731296324094,1,25168064,0
1731296324094,2,46139744,0
1731296324094,3,14682224,0
1731296324597,0,59771336,0
1731296324597,1,34605320,0
1731296324597,2,50334080,0
1731296324597,3,14682224,0
1731296325100,0,13633640,0
1731296325100,1,42993992,0
1731296325100,2,54528416,0
1731296325100,3,14682224,0
1731296325603,0,34605320,0
1731296325603,1,51382664,0
1731296325603,2,58722752,0
1731296325603,3,14682224,0
1731296326106,0,55577000,0
1731296326106,1,59771336,0
1731296326106,2,62917088,0
1731296326106,3,14682224,0
1731296326609,0,9439304,1
1731296326609,1,1050632,1
1731296326609,2,1050632,1
1731296326609,3,15730808,0
1731296327112,0,28313816,0
1731296327112,1,9439304,0
1731296327112,2,5244968,1
1731296327112,3,15730808,0
1731296327615,0,48236912,0
1731296327615,1,17827976,0
1731296327615,2,9439304,0
1731296327615,3,15730808,0
1731296328118,0,2099216,1
1731296328118,1,27265232,0
1731296328118,2,13633640,0
1731296328118,3,15730808,0
1731296328621,0,22022312,0
1731296328621,1,35653904,0
1731296328621,2,17827976,0
1731296328621,3,15730808,0
1731296329124,0,44042576,0
1731296329124,1,44042576,0
1731296329124,2,22022312,0
1731296329124,3,15730808,0
1731296329627,0,65014256,0
1731296329627,1,52431248,0
1731296329627,2,26216648,0
1731296329627,3,15730808,0
1731296330130,0,17827976,0
1731296330130,1,60819920,0
1731296330130,2,30410984,0
1731296330130,3,15730808,0
1731296330633,0,38799656,0
1731296330633,1,2099216,1
1731296330633,2,34605320,0
1731296330633,3,15730808,0
1731296331140,0,58722752,0
1731296331140,1,11536472,0
1731296331140,2,38799656,0
1731296331140,3,15730808,0
1731296331643,0,11536472,0
1731296331643,1,19925144,0
1731296331643,2,42993992,0
1731296331643,3,15730808,0
1731296332145,0,33556736,0
1731296332145,1,28313816,0
1731296332145,2,47188328,0
1731296332145,3,15730808,0
1731296332648,0,54528416,0
1731296332648,1,36702488,0
1731296332648,2,51382664,0
1731296332648,3,16779392,0
1731296333151,0,8390720,1
1731296333151,1,45091160,0
1731296333151,2,56625584,0
1731296333151,3,16779392,0
1731296333654,0,28313816,0
1731296333654,1,53479832,0
1731296333654,2,60819920,0
1731296333654,3,16779392,0
1731296334157,0,50334080,0
1731296334157,1,61868504,0
1731296334157,2,65014256,0
1731296334157,3,16779392,0
1731296334660,0,3147800,1
1731296334660,1,4196384,1
1731296334660,2,2099216,1
1731296334660,3,16779392,0
1731296335163,0,22022312,1
1731296335163,1,12585056,0
1731296335163,2,6293552,0
1731296335163,3,16779392,0
1731296335666,0,42993992,0
1731296335666,1,20973728,0
1731296335666,2,10487888,0
1731296335666,3,16779392,0
1731296336169,0,63965672,0
1731296336169,1,29362400,0
1731296336169,2,14682224,0
1731296336169,3,16779392,0
1731296336672,0,16779392,0
1731296336672,1,37751072,0
1731296336672,2,18876560,0
1731296336672,3,16779392,0
1731296337175,0,38799656,0
1731296337175,1,46139744,0
1731296337175,2,23070896,0
1731296337175,3,16779392,0
1731296337678,0,59771336,0
1731296337678,1,54528416,0
1731296337678,2,27265232,0
1731296337678,3,16779392,0
1731296338181,0,12585056,0
1731296338181,1,62917088,0
1731296338181,2,31459568,0
1731296338181,3,16779392,0
1731296338684,0,32508152,0
1731296338684,1,5244968,1
1731296338684,2,35653904,0
1731296338684,3,16779392,0
1731296339187,0,53479832,0
1731296339187,1,13633640,0
1731296339187,2,39848240,0
1731296339187,3,17827976,0
1731296339690,0,22022312,1
1731296339690,1,22022312,0
1731296339690,2,44042576,0
1731296339690,3,17827976,0
1731296340193,0,32508152,1
1731296340193,1,30410984,0
1731296340193,2,49285496,0
1731296340193,3,17827976,0
1731296340695,0,41945408,1
1731296340695,1,38799656,0
1731296340695,2,53479832,0
1731296340695,3,17827976,0
1731296341198,0,51382664,0
1731296341198,1,47188328,0
1731296341198,2,57674168,0
1731296341198,3,17827976,0
1731296341701,0,62917088,0
1731296341701,1,55577000,0
1731296341701,2,61868504,0
1731296341701,3,17827976,0
1731296342204,0,5244968,1
1731296342204,1,63965672,0
1731296342204,2,66062840,0
1731296342204,3,17827976,0
1731296342707,0,12585056,1
1731296342707,1,6293552,1
1731296342707,2,3147800,1
1731296342707,3,17827976,0
1731296343210,0,18876560,2
1731296343210,1,14682224,0
1731296343210,2,7342136,0
1731296343210,3,17827976,0
1731296343713,0,18876560,3
1731296343713,1,23070896,0
1731296343713,2,11536472,0
1731296343713,3,17827976,0
1731296344216,0,22022312,1
1731296344216,1,31459568,0
1731296344216,2,15730808,0
1731296344216,3,17827976,0
1731296344719,0,29362400,1
1731296344719,1,39848240,0
1731296344719,2,19925144,0
1731296344719,3,17827976,0
1731296345222,0,37751072,1
1731296345222,1,48236912,0
1731296345222,2,24119480,0
1731296345222,3,18876560,0
1731296345725,0,28313816,1
1731296345725,1,56625584,0
1731296345725,2,28313816,0
1731296345725,3,18876560,0
1731296346228,0,49285496,0
1731296346228,1,66062840,0
1731296346228,2,32508152,0
1731296346228,3,18876560,0
1731296346731,0,2099216,1
1731296346731,1,7342136,0
1731296346731,2,36702488,0
1731296346731,3,18876560,0
1731296347234,0,20973728,0
1731296347234,1,15730808,0
1731296347234,2,41945408,0
1731296347234,3,18876560,0
1731296347737,0,42993992,0
1731296347737,1,24119480,0
1731296347737,2,46139744,0
1731296347737,3,18876560,0
1731296348240,0,63965672,0
1731296348240,1,32508152,0
1731296348240,2,50334080,0
1731296348240,3,18876560,0
1731296348743,0,16779392,0
1731296348743,1,40896824,0
1731296348743,2,54528416,0
1731296348743,3,18876560,0
1731296349246,0,37751072,0
1731296349246,1,49285496,0
1731296349246,2,58722752,0
1731296349246,3,18876560,0
1731296349749,0,59771336,0
1731296349749,1,58722752,0
1731296349749,2,62917088,0
1731296349749,3,18876560,0
1731296350252,0,12585056,1
1731296350252,1,67111424,0
1731296350252,2,67111424,0
1731296350252,3,18876560,0
1731296350755,0,31459568,0
1731296350755,1,8390720,0
1731296350755,2,4196384,1
1731296350755,3,18876560,0
1731296351258,0,51382664,0
1731296351258,1,16779392,0
1731296351258,2,8390720,0
1731296351258,3,19925144,0
1731296351761,0,5244968,1
1731296351761,1,25168064,0
1731296351761,2,12585056,0
1731296351761,3,19925144,0
1731296352264,0,26216648,0
1731296352264,1,33556736,0
1731296352264,2,16779392,0
1731296352264,3,19925144,0
1731296352767,0,47188328,0
1731296352767,1,41945408,0
1731296352767,2,20973728,0
1731296352767,3,19925144,0
1731296353270,0,1050632,1
1731296353270,1,51382664,0
1731296353270,2,25168064,0
1731296353270,3,19925144,0
1731296353773,0,20973728,0
1731296353773,1,59771336,0
1731296353773,2,30410984,0
1731296353773,3,19925144,0
1731296354275,0,41945408,0
1731296354275,1,1050632,1
1731296354275,2,34605320,0
1731296354275,3,19925144,0
1731296354778,0,62917088,0
1731296354778,1,9439304,0
1731296354778,2,38799656,0
1731296354778,3,19925144,0
1731296355281,0,14682224,0
1731296355281,1,17827976,0
1731296355281,2,42993992,0
1731296355281,3,19925144,0
1731296355784,0,36702488,0
1731296355784,1,26216648,0
1731296355784,2,47188328,0
1731296355784,3,19925144,0
1731296356287,0,57674168,0
1731296356287,1,34605320,0
1731296356287,2,51382664,0
1731296356287,3,19925144,0
1731296356790,0,10487888,1
1731296356790,1,44042576,0
1731296356790,2,55577000,0
1731296356790,3,19925144,0
1731296357293,0,31459568,0
1731296357293,1,52431248,0
1731296357293,2,59771336,0
1731296357293,3,19925144,0
1731296357796,0,53479832,0
1731296357796,1,60819920,0
1731296357796,2,63965672,0
1731296357796,3,20973728,0
1731296358299,0,6293552,1
1731296358299,1,2099216,1
1731296358299,2,1050632,1
1731296358299,3,20973728,0
1731296358802,0,26216648,0
1731296358802,1,10487888,1
1731296358802,2,5244968,1
1731296358802,3,20973728,0
1731296359305,0,45091160,0
1731296359305,1,18876560,0
1731296359305,2,9439304,1
1731296359305,3,20973728,0
1731296359808,0,66062840,0
1731296359808,1,27265232,0
1731296359808,2,13633640,0
1731296359808,3,20973728,0
1731296360311,0,18876560,0
1731296360311,1,36702488,0
1731296360311,2,17827976,0
1731296360311,3,20973728,0
1731296360814,0,40896824,0
1731296360814,1,45091160,0
1731296360814,2,23070896,0
1731296360814,3,20973728,0
1731296361317,0,61868504,0
1731296361317,1,53479832,0
1731296361317,2,27265232,0
1731296361317,3,20973728,0
1731296361820,0,14682224,0
1731296361820,1,61868504,0
1731296361820,2,31459568,0
1731296361820,3,20973728,0
1731296362323,0,35653904,0
1731296362323,1,3147800,1
1731296362323,2,35653904,0
1731296362323,3,20973728,0
1731296362826,0,55577000,0
1731296362826,1,11536472,0
1731296362826,2,39848240,0
1731296362826,3,20973728,0
1731296363329,0,9439304,1
1731296363329,1,20973728,0
1731296363329,2,44042576,0
1731296363329,3,20973728,0
1731296363832,0,29362400,0
1731296363832,1,29362400,0
1731296363832,2,48236912,0
1731296363832,3,22022312,0
1731296364335,0,51382664,0
1731296364335,1,37751072,0
1731296364335,2,52431248,0
1731296364335,3,22022312,0
1731296364838,0,5244968,1
1731296364838,1,46139744,0
1731296364838,2,56625584,0
1731296364838,3,22022312,0
1731296365341,0,25168064,0
